,Date,Close,Prediction
110,2010-06-11,22.690001000000002,25.873917363308017
111,2010-06-14,22.690001000000002,25.885296613635557
112,2010-06-15,23.200001,25.896675863963097
113,2010-06-16,23.18,25.908055114290637
114,2010-06-17,23.07,25.919434364618176
115,2010-06-18,23.200001,25.930813614945716
116,2010-06-21,23.09,25.942192865273256
117,2010-06-22,22.889999,25.953572115600796
118,2010-06-23,22.68,25.964951365928336
119,2010-06-24,22.219998999999998,25.976330616255876
120,2010-06-25,22.66,25.987709866583415
121,2010-06-28,22.450001,25.99908911691095
122,2010-06-29,21.75,26.01046836723849
123,2010-06-30,21.459999,26.02184761756603
124,2010-07-01,21.549999,26.03322686789357
125,2010-07-02,21.83,26.04460611822111
126,2010-07-06,22.32,26.05598536854865
127,2010-07-07,23.09,26.06736461887619
128,2010-07-08,23.219998999999998,26.07874386920373
129,2010-07-09,23.370001000000002,26.09012311953127
130,2010-07-12,23.379998999999998,26.10150236985881
131,2010-07-13,23.709999,26.11288162018635
132,2010-07-14,23.940001000000002,26.12426087051389
133,2010-07-15,23.83,26.13564012084143
134,2010-07-16,23.27,26.14701937116897
135,2010-07-19,23.59,26.15839862149651
136,2010-07-20,23.92,26.16977787182405
137,2010-07-21,23.559998999999998,26.18115712215159
138,2010-07-22,24.309998999999998,26.19253637247913
139,2010-07-23,24.5,26.20391562280667
140,2010-07-26,24.639999,26.21529487313421
141,2010-07-27,24.57,26.22667412346175
142,2010-07-28,24.280001000000002,26.23805337378929
143,2010-07-29,23.700001,26.249432624116828
144,2010-07-30,23.639999,26.260811874444364
145,2010-08-02,24.290001,26.272191124771904
146,2010-08-03,24.209999,26.283570375099444
147,2010-08-04,24.49,26.294949625426984
148,2010-08-05,24.290001,26.306328875754524
149,2010-08-06,24.379998999999998,26.317708126082064
150,2010-08-09,24.26,26.329087376409603
151,2010-08-10,24.290001,26.340466626737143
152,2010-08-11,23.66,26.351845877064683
153,2010-08-12,22.940001000000002,26.363225127392223
154,2010-08-13,22.66,26.374604377719763
155,2010-08-16,22.719998999999998,26.385983628047303
156,2010-08-17,23.049999,26.397362878374842
157,2010-08-18,23.09,26.408742128702382
158,2010-08-19,23.0,26.420121379029922
159,2010-08-20,23.02,26.431500629357462
160,2010-08-23,22.84,26.442879879685
161,2010-08-24,22.41,26.45425913001254
162,2010-08-25,22.42,26.46563838034008
163,2010-08-26,22.25,26.47701763066762
164,2010-08-27,22.51,26.48839688099516
165,2010-08-30,22.02,26.499776131322697
166,2010-08-31,21.84,26.511155381650237
167,2010-09-01,22.620001000000002,26.522534631977777
168,2010-09-02,22.48,26.533913882305317
169,2010-09-03,22.92,26.545293132632857
170,2010-09-07,24.26,26.556672382960397
171,2010-09-08,24.139999,26.568051633287936
172,2010-09-09,24.33,26.579430883615476
173,2010-09-10,25.049999,26.590810133943016
174,2010-09-13,25.110001,26.602189384270556
175,2010-09-14,25.379998999999998,26.613568634598096
176,2010-09-15,25.74,26.624947884925636
177,2010-09-16,25.360001,26.636327135253175
178,2010-09-17,27.48,26.647706385580715
179,2010-09-20,27.49,26.659085635908255
180,2010-09-21,26.82,26.670464886235795
181,2010-09-22,27.200001,26.681844136563335
182,2010-09-23,27.120001000000002,26.693223386890875
183,2010-09-24,26.959999,26.704602637218414
184,2010-09-27,26.950001,26.715981887545954
185,2010-09-28,27.190001000000002,26.727361137873494
186,2010-09-29,27.17,26.73874038820103
187,2010-09-30,26.85,26.750119638528574
188,2010-10-01,27.24,26.76149888885611
189,2010-10-04,26.9,26.77287813918365
190,2010-10-05,27.299999,26.78425738951119
191,2010-10-06,27.58,26.79563663983873
192,2010-10-07,27.690001000000002,26.80701589016627
193,2010-10-08,28.0,26.81839514049381
194,2010-10-11,27.85,26.82977439082135
195,2010-10-12,27.950001,26.84115364114889
196,2010-10-13,28.6,26.85253289147643
197,2010-10-14,28.33,26.86391214180397
198,2010-10-15,28.9,26.87529139213151
199,2010-10-18,29.23,26.88667064245905
200,2010-10-19,29.129998999999998,26.898049892786588
201,2010-10-20,28.639999,26.909429143114128
202,2010-10-21,28.82,26.920808393441668
203,2010-10-22,28.99,26.932187643769208
204,2010-10-25,28.84,26.943566894096747
205,2010-10-26,28.629998999999998,26.954946144424287
206,2010-10-27,28.700001,26.966325394751827
207,2010-10-28,29.360001,26.977704645079367
208,2010-10-29,29.379998999999998,26.989083895406907
209,2010-11-01,29.129998999999998,27.000463145734443
210,2010-11-02,29.530001000000002,27.011842396061986
211,2010-11-03,29.200001,27.023221646389523
212,2010-11-04,29.469998999999998,27.034600896717063
213,2010-11-05,29.25,27.045980147044602
214,2010-11-08,29.040001,27.057359397372142
215,2010-11-09,28.74,27.068738647699682
216,2010-11-10,28.690001000000002,27.080117898027222
217,2010-11-11,28.57,27.09149714835476
218,2010-11-12,28.32,27.1028763986823
219,2010-11-15,28.4,27.11425564900984
220,2010-11-16,27.58,27.12563489933738
221,2010-11-17,27.91,27.13701414966492
222,2010-11-18,28.309998999999998,27.14839339999246
223,2010-11-19,28.15,27.15977265032
224,2010-11-22,28.049999,27.17115190064754
225,2010-11-23,27.190001000000002,27.18253115097508
226,2010-11-24,27.74,27.19391040130262
227,2010-11-26,27.49,27.20528965163016
228,2010-11-29,27.219998999999998,27.2166689019577
229,2010-11-30,27.049999,27.22804815228524
230,2010-12-01,27.65,27.239427402612776
231,2010-12-02,28.1,27.25080665294032
232,2010-12-03,28.809998999999998,27.262185903267856
233,2010-12-06,28.73,27.273565153595396
234,2010-12-07,29.049999,27.284944403922935
235,2010-12-08,29.23,27.296323654250475
236,2010-12-09,29.26,27.307702904578015
237,2010-12-10,29.940001000000002,27.319082154905555
238,2010-12-13,30.42,27.330461405233095
239,2010-12-14,30.51,27.341840655560635
240,2010-12-15,30.49,27.353219905888174
241,2010-12-16,30.27,27.364599156215714
242,2010-12-17,31.459999,27.375978406543254
243,2010-12-20,31.67,27.387357656870794
244,2010-12-21,31.76,27.398736907198334
245,2010-12-22,31.66,27.410116157525874
246,2010-12-23,31.540001,27.421495407853413
247,2010-12-27,31.66,27.432874658180953
248,2010-12-28,31.57,27.444253908508493
249,2010-12-29,31.5,27.455633158836033
250,2010-12-30,31.290001,27.467012409163573
251,2010-12-31,31.299999,27.478391659491113
252,2011-01-03,31.620001000000002,27.489770909818652
253,2011-01-04,31.48,27.50115016014619
254,2011-01-05,31.040001,27.512529410473732
255,2011-01-06,31.17,27.52390866080127
256,2011-01-07,31.030001000000002,27.53528791112881
257,2011-01-10,31.040001,27.546667161456348
258,2011-01-11,30.99,27.558046411783888
259,2011-01-12,30.940001000000002,27.569425662111428
260,2011-01-13,31.18,27.580804912438968
261,2011-01-14,31.25,27.592184162766507
262,2011-01-18,31.530001000000002,27.603563413094047
263,2011-01-19,31.6,27.614942663421587
264,2011-01-20,32.310001,27.626321913749127
265,2011-01-21,32.509997999999996,27.637701164076667
266,2011-01-24,32.400002,27.649080414404207
267,2011-01-25,32.290001000000004,27.660459664731746
268,2011-01-26,32.560001,27.671838915059286
269,2011-01-27,32.919998,27.683218165386826
270,2011-01-28,32.0,27.694597415714366
271,2011-01-31,32.029999,27.705976666041906
272,2011-02-01,33.240002000000004,27.717355916369446
273,2011-02-02,33.139998999999996,27.728735166696985
274,2011-02-03,32.990002000000004,27.74011441702452
275,2011-02-04,32.619999,27.751493667352065
276,2011-02-07,32.98,27.7628729176796
277,2011-02-08,33.029999,27.77425216800714
278,2011-02-09,32.889998999999996,27.78563141833468
279,2011-02-10,33.259997999999996,27.79701066866222
280,2011-02-11,33.470001,27.80838991898976
281,2011-02-14,33.290001000000004,27.8197691693173
282,2011-02-15,32.759997999999996,27.83114841964484
283,2011-02-16,33.110001000000004,27.84252766997238
284,2011-02-17,33.009997999999996,27.85390692029992
285,2011-02-18,33.68,27.86528617062746
286,2011-02-22,32.529999,27.876665420955
287,2011-02-23,32.18,27.88804467128254
288,2011-02-24,32.25,27.89942392161008
289,2011-02-25,32.950001,27.91080317193762
290,2011-02-28,32.900002,27.92218242226516
291,2011-03-01,31.67,27.9335616725927
292,2011-03-02,32.119999,27.94494092292024
293,2011-03-03,33.029999,27.95632017324778
294,2011-03-04,32.759997999999996,27.96769942357532
295,2011-03-07,32.099998,27.97907867390286
296,2011-03-08,32.740002000000004,27.990457924230398
297,2011-03-09,32.790001000000004,28.001837174557934
298,2011-03-10,31.799999,28.013216424885478
299,2011-03-11,31.91,28.024595675213014
300,2011-03-14,31.59,28.035974925540554
301,2011-03-15,31.17,28.047354175868094
302,2011-03-16,30.200001,28.058733426195634
303,2011-03-17,30.549999,28.070112676523173
304,2011-03-18,30.76,28.081491926850713
305,2011-03-21,31.42,28.092871177178253
306,2011-03-22,31.129998999999998,28.104250427505793
307,2011-03-23,31.41,28.115629677833333
308,2011-03-24,32.139998999999996,28.127008928160873
309,2011-03-25,32.639998999999996,28.138388178488412
310,2011-03-28,32.560001,28.149767428815952
311,2011-03-29,33.16,28.161146679143492
312,2011-03-30,33.049999,28.172525929471032
313,2011-03-31,33.43,28.183905179798572
314,2011-04-01,34.02,28.19528443012611
315,2011-04-04,34.139998999999996,28.20666368045365
316,2011-04-05,33.919998,28.21804293078119
317,2011-04-06,33.580002,28.22942218110873
318,2011-04-07,33.720001,28.240801431436267
319,2011-04-08,33.540001000000004,28.25218068176381
320,2011-04-11,33.779999,28.263559932091347
321,2011-04-12,33.400002,28.274939182418887
322,2011-04-13,33.700001,28.286318432746427
323,2011-04-14,33.799999,28.297697683073967
324,2011-04-15,34.18,28.309076933401506
325,2011-04-18,33.630001,28.320456183729046
326,2011-04-19,33.669998,28.331835434056586
327,2011-04-20,34.110001000000004,28.343214684384126
328,2011-04-21,34.75,28.354593934711666
329,2011-04-25,34.830002,28.365973185039206
330,2011-04-26,34.970001,28.377352435366745
331,2011-04-27,35.25,28.388731685694285
332,2011-04-28,35.290001000000004,28.400110936021825
333,2011-04-29,35.959998999999996,28.411490186349365
334,2011-05-02,36.369999,28.422869436676905
335,2011-05-03,36.139998999999996,28.434248687004445
336,2011-05-04,35.25,28.445627937331984
337,2011-05-05,34.669998,28.457007187659524
338,2011-05-06,34.869999,28.468386437987064
339,2011-05-09,35.200001,28.479765688314604
340,2011-05-10,35.619999,28.491144938642144
341,2011-05-11,34.98,28.50252418896968
342,2011-05-12,35.73,28.513903439297223
343,2011-05-13,35.189999,28.52528268962476
344,2011-05-16,34.18,28.5366619399523
345,2011-05-17,33.939999,28.54804119027984
346,2011-05-18,33.91,28.55942044060738
347,2011-05-19,34.5,28.57079969093492
348,2011-05-20,34.27,28.58217894126246
349,2011-05-23,33.16,28.59355819159
350,2011-05-24,33.040001000000004,28.60493744191754
351,2011-05-25,32.990002000000004,28.61631669224508
352,2011-05-26,33.400002,28.62769594257262
353,2011-05-27,33.700001,28.639075192900158
354,2011-05-31,34.220001,28.650454443227698
355,2011-06-01,32.880001,28.661833693555238
356,2011-06-02,32.720001,28.673212943882778
357,2011-06-03,32.330002,28.684592194210317
358,2011-06-06,32.189999,28.695971444537857
359,2011-06-07,31.84,28.707350694865397
360,2011-06-08,31.25,28.718729945192937
361,2011-06-09,31.629998999999998,28.730109195520477
362,2011-06-10,31.18,28.741488445848013
363,2011-06-13,31.629998999999998,28.752867696175556
364,2011-06-14,32.080002,28.764246946503093
365,2011-06-15,31.16,28.775626196830636
366,2011-06-16,30.799999,28.787005447158172
367,2011-06-17,31.18,28.798384697485712
368,2011-06-20,31.91,28.809763947813252
369,2011-06-21,32.650002,28.821143198140792
370,2011-06-22,32.200001,28.832522448468332
371,2011-06-23,32.459998999999996,28.84390169879587
372,2011-06-24,31.139999,28.85528094912341
373,2011-06-27,31.58,28.86666019945095
374,2011-06-28,32.34,28.87803944977849
375,2011-06-29,32.43,28.88941870010603
376,2011-06-30,32.91,28.90079795043357
377,2011-07-01,33.049999,28.91217720076111
378,2011-07-05,33.060001,28.92355645108865
379,2011-07-06,33.209998999999996,28.93493570141619
380,2011-07-07,34.09,28.94631495174373
381,2011-07-08,33.939999,28.95769420207127
382,2011-07-11,33.139998999999996,28.96907345239881
383,2011-07-12,32.599998,28.980452702726346
384,2011-07-13,32.689999,28.99183195305389
385,2011-07-14,32.049999,29.003211203381426
386,2011-07-15,32.09,29.01459045370897
387,2011-07-18,31.49,29.025969704036505
388,2011-07-19,32.639998999999996,29.03734895436405
389,2011-07-20,32.080002,29.048728204691585
390,2011-07-21,32.470001,29.060107455019125
391,2011-07-22,32.549999,29.071486705346665
392,2011-07-25,32.209998999999996,29.082865955674205
393,2011-07-26,32.150002,29.094245206001744
394,2011-07-27,30.709999,29.105624456329284
395,2011-07-28,30.67,29.117003706656824
396,2011-07-29,30.58,29.128382956984364
397,2011-08-01,30.110001,29.139762207311904
398,2011-08-02,29.549999,29.151141457639444
399,2011-08-03,30.190001000000002,29.162520707966983
400,2011-08-04,28.879998999999998,29.173899958294523
401,2011-08-05,28.35,29.185279208622063
402,2011-08-08,26.02,29.196658458949603
403,2011-08-09,27.6,29.208037709277143
404,2011-08-10,26.48,29.219416959604683
405,2011-08-11,27.700001,29.230796209932222
406,2011-08-12,27.389999,29.24217546025976
407,2011-08-15,27.639999,29.253554710587302
408,2011-08-16,27.57,29.26493396091484
409,2011-08-17,27.469998999999998,29.276313211242382
410,2011-08-18,25.190001000000002,29.287692461569918
411,2011-08-19,24.780001000000002,29.299071711897458
412,2011-08-22,25.059998999999998,29.310450962224998
413,2011-08-23,26.200001,29.321830212552538
414,2011-08-24,26.68,29.333209462880077
415,2011-08-25,25.9,29.344588713207617
416,2011-08-26,26.65,29.355967963535157
417,2011-08-29,27.91,29.367347213862697
418,2011-08-30,27.870001000000002,29.378726464190237
419,2011-08-31,28.07,29.390105714517777
420,2011-09-01,27.84,29.401484964845316
421,2011-09-02,26.969998999999998,29.412864215172856
422,2011-09-06,26.49,29.424243465500396
423,2011-09-07,27.629998999999998,29.435622715827936
424,2011-09-08,26.719998999999998,29.447001966155476
425,2011-09-09,26.0,29.458381216483016
426,2011-09-12,26.75,29.469760466810555
427,2011-09-13,27.719998999999998,29.481139717138092
428,2011-09-14,28.15,29.492518967465635
429,2011-09-15,28.950001,29.50389821779317
430,2011-09-16,29.23,29.515277468120715
431,2011-09-19,29.02,29.52665671844825
432,2011-09-20,28.35,29.538035968775795
433,2011-09-21,29.540001,29.54941521910333
434,2011-09-22,28.34,29.56079446943087
435,2011-09-23,28.9,29.57217371975841
436,2011-09-26,29.709999,29.58355297008595
437,2011-09-27,30.129998999999998,29.59493222041349
438,2011-09-28,29.450001,29.60631147074103
439,2011-09-29,29.65,29.61769072106857
440,2011-09-30,28.74,29.62906997139611
441,2011-10-03,27.940001000000002,29.64044922172365
442,2011-10-04,28.690001000000002,29.65182847205119
443,2011-10-05,29.51,29.66320772237873
444,2011-10-06,30.07,29.67458697270627
445,2011-10-07,29.91,29.68596622303381
446,2011-10-10,30.969998999999998,29.69734547336135
447,2011-10-11,30.93,29.70872472368889
448,2011-10-12,31.110001,29.72010397401643
449,2011-10-13,31.139999,29.731483224343968
450,2011-10-14,31.85,29.742862474671504
451,2011-10-17,31.23,29.754241724999048
452,2011-10-18,31.879998999999998,29.765620975326584
453,2011-10-19,31.49,29.777000225654128
454,2011-10-20,31.530001000000002,29.788379475981664
455,2011-10-21,32.119999,29.799758726309204
456,2011-10-24,32.869999,29.811137976636743
457,2011-10-25,32.369999,29.822517226964283
458,2011-10-26,32.400002,29.833896477291823
459,2011-10-27,33.66,29.845275727619363
460,2011-10-28,33.689999,29.856654977946903
461,2011-10-31,32.77,29.868034228274443
462,2011-11-01,31.690001000000002,29.879413478601982
463,2011-11-02,32.279999,29.890792728929522
464,2011-11-03,33.110001000000004,29.902171979257062
465,2011-11-04,32.549999,29.913551229584602
466,2011-11-07,32.869999,29.924930479912142
467,2011-11-08,33.610001000000004,29.93630973023968
468,2011-11-09,31.59,29.94768898056722
469,2011-11-10,31.73,29.95906823089476
470,2011-11-11,32.369999,29.9704474812223
471,2011-11-14,32.299999,29.981826731549837
472,2011-11-15,32.959998999999996,29.99320598187738
473,2011-11-16,31.99,30.004585232204917
474,2011-11-17,30.82,30.01596448253246
475,2011-11-18,30.6,30.027343732859997
476,2011-11-21,29.91,30.03872298318754
477,2011-11-22,29.809998999999998,30.050102233515076
478,2011-11-23,29.0,30.061481483842616
479,2011-11-25,28.74,30.072860734170156
480,2011-11-28,29.870001000000002,30.084239984497696
481,2011-11-29,29.74,30.095619234825236
482,2011-11-30,31.35,30.106998485152776
483,2011-12-01,31.67,30.118377735480315
484,2011-12-02,31.200001,30.129756985807855
485,2011-12-05,31.9,30.141136236135395
486,2011-12-06,31.73,30.152515486462935
487,2011-12-07,31.540001,30.163894736790475
488,2011-12-08,30.74,30.175273987118015
489,2011-12-09,31.690001000000002,30.186653237445555
490,2011-12-12,31.32,30.198032487773094
491,2011-12-13,30.83,30.209411738100634
492,2011-12-14,29.870001000000002,30.220790988428174
493,2011-12-15,29.030001000000002,30.232170238755714
494,2011-12-16,29.209999,30.24354948908325
495,2011-12-19,28.610001,30.254928739410794
496,2011-12-20,29.17,30.26630798973833
497,2011-12-21,25.77,30.277687240065873
498,2011-12-22,25.690001000000002,30.28906649039341
499,2011-12-23,26.059998999999998,30.30044574072095
500,2011-12-27,25.629998999999998,30.31182499104849
501,2011-12-28,25.51,30.32320424137603
502,2011-12-29,25.799999,30.33458349170357
503,2011-12-30,25.65,30.34596274203111
504,2012-01-03,25.860001,30.35734199235865
505,2012-01-04,26.01,30.36872124268619
506,2012-01-05,26.59,30.380100493013728
507,2012-01-06,26.93,30.391479743341268
508,2012-01-09,27.030001000000002,30.402858993668808
509,2012-01-10,26.969998999999998,30.414238243996348
510,2012-01-11,26.889999,30.425617494323888
511,2012-01-12,27.17,30.436996744651427
512,2012-01-13,27.34,30.448375994978967
513,2012-01-17,27.66,30.459755245306507
514,2012-01-18,28.34,30.471134495634047
515,2012-01-19,28.559998999999998,30.482513745961583
516,2012-01-20,28.709999,30.493892996289127
517,2012-01-23,28.389999,30.505272246616663
518,2012-01-24,28.51,30.516651496944206
519,2012-01-25,28.51,30.528030747271742
520,2012-01-26,28.290001,30.539409997599286
521,2012-01-27,28.42,30.550789247926822
522,2012-01-30,28.6,30.562168498254362
523,2012-01-31,28.209999,30.573547748581902
524,2012-02-01,28.879998999999998,30.58492699890944
525,2012-02-02,28.809998999999998,30.59630624923698
526,2012-02-03,29.110001,30.60768549956452
527,2012-02-06,29.0,30.61906474989206
528,2012-02-07,28.950001,30.6304440002196
529,2012-02-08,28.73,30.64182325054714
530,2012-02-09,28.889999,30.65320250087468
531,2012-02-10,28.5,30.66458175120222
532,2012-02-13,28.43,30.67596100152976
533,2012-02-14,28.24,30.6873402518573
534,2012-02-15,27.98,30.69871950218484
535,2012-02-16,28.950001,30.71009875251238
536,2012-02-17,28.790001,30.72147800283992
537,2012-02-21,28.74,30.73285725316746
538,2012-02-22,28.549999,30.744236503494996
539,2012-02-23,28.809998999999998,30.75561575382254
540,2012-02-24,29.25,30.766995004150075
541,2012-02-27,29.26,30.77837425447762
542,2012-02-28,29.389999,30.789753504805155
543,2012-02-29,29.25,30.801132755132695
544,2012-03-01,29.83,30.812512005460235
545,2012-03-02,29.959999,30.823891255787775
546,2012-03-05,30.24,30.835270506115315
547,2012-03-06,29.940001000000002,30.846649756442854
548,2012-03-07,30.219998999999998,30.858029006770394
549,2012-03-08,30.07,30.869408257097934
550,2012-03-09,30.129998999999998,30.880787507425474
551,2012-03-12,29.709999,30.892166757753014
552,2012-03-13,30.129998999999998,30.903546008080554
553,2012-03-14,29.84,30.914925258408093
554,2012-03-15,30.059998999999998,30.926304508735633
555,2012-03-16,29.74,30.937683759063173
556,2012-03-19,29.76,30.949063009390713
557,2012-03-20,30.1,30.960442259718253
558,2012-03-21,29.41,30.971821510045793
559,2012-03-22,28.629998999999998,30.98320076037333
560,2012-03-23,28.549999,30.994580010700872
561,2012-03-26,29.16,31.00595926102841
562,2012-03-27,29.35,31.017338511355952
563,2012-03-28,29.360001,31.028717761683488
564,2012-03-29,29.299999,31.04009701201103
565,2012-03-30,29.16,31.051476262338568
566,2012-04-02,29.530001000000002,31.062855512666108
567,2012-04-03,29.389999,31.074234762993648
568,2012-04-04,29.16,31.085614013321187
569,2012-04-05,29.559998999999998,31.096993263648727
570,2012-04-09,29.01,31.108372513976267
571,2012-04-10,28.35,31.119751764303807
572,2012-04-11,28.139999,31.131131014631347
573,2012-04-12,28.700001,31.142510264958887
574,2012-04-13,28.559998999999998,31.153889515286426
575,2012-04-16,28.639999,31.165268765613966
576,2012-04-17,29.280001000000002,31.176648015941506
577,2012-04-18,29.129998999999998,31.188027266269046
578,2012-04-19,29.01,31.199406516596586
579,2012-04-20,28.879998999999998,31.210785766924126
580,2012-04-23,28.48,31.222165017251665
581,2012-04-24,28.690001000000002,31.233544267579205
582,2012-04-25,28.870001000000002,31.24492351790674
583,2012-04-26,29.02,31.256302768234285
584,2012-04-27,29.24,31.26768201856182
585,2012-04-30,29.4,31.279061268889365
586,2012-05-01,29.57,31.2904405192169
587,2012-05-02,29.709999,31.30181976954444
588,2012-05-03,29.379998999999998,31.31319901987198
589,2012-05-04,28.41,31.32457827019952
590,2012-05-07,27.92,31.33595752052706
591,2012-05-08,27.93,31.3473367708546
592,2012-05-09,27.780001000000002,31.35871602118214
593,2012-05-10,27.02,31.37009527150968
594,2012-05-11,27.0,31.38147452183722
595,2012-05-14,26.959999,31.39285377216476
596,2012-05-15,27.059998999999998,31.4042330224923
597,2012-05-16,26.719998999999998,31.41561227281984
598,2012-05-17,26.25,31.42699152314738
599,2012-05-18,25.610001,31.43837077347492
600,2012-05-21,26.26,31.44975002380246
601,2012-05-22,26.360001,31.46112927413
602,2012-05-23,26.68,31.472508524457538
603,2012-05-24,26.120001000000002,31.483887774785074
604,2012-05-25,26.139999,31.495267025112618
605,2012-05-29,26.459999,31.506646275440154
606,2012-05-30,26.17,31.518025525767698
607,2012-05-31,26.469998999999998,31.529404776095234
608,2012-06-01,26.0,31.540784026422777
609,2012-06-04,26.200001,31.552163276750314
610,2012-06-05,26.709999,31.563542527077853
611,2012-06-06,27.530001000000002,31.574921777405393
612,2012-06-07,27.18,31.586301027732933
613,2012-06-08,27.16,31.597680278060473
614,2012-06-11,26.809998999999998,31.609059528388013
615,2012-06-12,27.030001000000002,31.620438778715553
616,2012-06-13,27.02,31.631818029043092
617,2012-06-14,26.91,31.643197279370632
618,2012-06-15,27.700001,31.654576529698172
619,2012-06-18,27.120001000000002,31.665955780025712
620,2012-06-19,27.959999,31.67733503035325
621,2012-06-20,28.49,31.68871428068079
622,2012-06-21,27.809998999999998,31.70009353100833
623,2012-06-22,28.0,31.71147278133587
624,2012-06-25,27.620001000000002,31.72285203166341
625,2012-06-26,27.83,31.73423128199095
